Id,WnvPresent
1,0.00034494692
2,9.8220626e-05
3,7.4020456e-05
4,1.9266428e-05
5,2.250652e-05
6,0.00017500162
7,0.00017500162
8,0.00017500162
9,0.0007456189
10,0.00055086776
11,0.0025883056
12,0.00011169782
13,0.00013068915
14,0.0013882952
15,0.0013882952
16,0.0013882952
17,0.0007439453
18,0.00027085206
19,0.00015129952
20,2.9275418e-05
21,3.4253397e-05
22,0.00036420827
23,0.00036420827
24,0.00036420827
25,0.010510493
26,0.041132696
27,0.067797825
28,0.0036230485
29,0.0047723586
30,0.04852838
31,0.04852838
32,0.04852838
33,0.0014243196
34,0.0043881284
35,0.0038499832
36,0.00019855455
37,0.00047751417
38,0.0027778416
39,0.0027778416
40,0.0027778416
41,0.00038733415
42,0.0009218016
43,0.00060023053
44,6.000214e-05
45,7.912589e-05
46,0.00084096345
47,0.00084096345
48,0.00084096345
49,0.00028249426
50,0.0021422154
51,0.001931018
52,9.6722804e-05
53,0.00012754847
54,0.0013549745
55,0.0013549745
56,0.0013549745
57,0.00731148
58,0.021294668
59,0.035576582
60,0.0018409446
61,0.002426308
62,0.025217324
63,0.025217324
64,0.025217324
65,0.00011749157
66,0.0011211685
67,0.0014638542
68,5.0572326e-05
69,6.66907e-05
70,0.0007088847
71,0.0007088847
72,0.0007088847
73,0.014018487
74,0.018316343
75,0.014345961
76,0.0011313462
77,0.0013731688
78,0.014414695
79,0.014414695
80,0.014414695
81,0.000558984
82,0.0013133216
83,0.0008552851
84,8.55184e-05
85,0.00011277371
86,0.0011981889
87,0.0011981889
88,0.0011981889
89,0.010986155
90,0.03335101
91,0.040368024
92,0.0013701466
93,0.001662928
94,0.017408399
95,0.017408399
96,0.017408399
97,0.025151439
98,0.09503082
99,0.053200938
100,0.0018293452
101,0.0022200327
102,0.023118317
103,0.023118317
104,0.023118317
105,0.00096550194
106,0.007198022
107,0.006990218
108,0.0003265768
109,0.00043062522
110,0.00456132
111,0.00456132
112,0.00456132
113,0.0008260604
114,0.00030935244
115,0.0015332629
116,6.271445e-05
117,7.337803e-05
118,0.00077991514
119,0.00077991514
120,0.00077991514
121,1.9489777e-05
122,3.1702173e-05
123,0.00018753886
124,3.6983542e-06
125,4.8771594e-06
126,5.1872266e-05
127,5.1872266e-05
128,5.1872266e-05
129,0.0023092127
130,0.0037955644
131,0.0041715577
132,0.0004570629
133,0.0005347433
134,0.0056585185
135,0.0056585185
136,0.0056585185
137,0.0011940514
138,0.0034514598
139,0.0025643506
140,8.384679e-05
141,0.00010179152
142,0.001081622
143,0.001081622
144,0.001081622
145,0.000968398
146,0.000610629
147,0.0008374689
148,6.602066e-05
149,0.000105633146
150,0.0008210013
151,0.0008210013
152,0.0008210013
153,0.0020508207
154,0.0012142978
155,0.00065882487
156,0.0001066303
157,0.00015796724
158,0.0013253859
159,0.0013253859
160,0.0013253859
161,0.0011596931
162,0.00036929944
163,0.00041809463
164,4.5653927e-05
165,5.3416803e-05
166,0.0005678637
167,0.0005678637
168,0.0005678637
169,0.00043865186
170,0.0010855037
171,0.0030865227
172,0.00010987845
173,0.00014489623
174,0.0015390035
175,0.0015390035
176,0.0015390035
177,7.148552e-05
178,7.410252e-05
179,0.00034585226
180,1.0702785e-05
181,1.2522721e-05
182,0.00013317888
183,0.00013317888
184,0.00013317888
185,0.00010967338
186,0.00020400563
187,0.0014667677
188,2.7793152e-05
189,2.7446764e-05
190,0.00029185353
191,0.00029185353
192,0.00029185353
193,0.0004143647
194,0.003609484
195,0.0012666121
196,0.00033307297
197,0.0007337113
198,0.0017488984
199,0.0017488984
200,0.0017488984
201,0.00087602757
202,0.0019406261
203,0.004077712
204,0.00016479244
205,0.00021730724
206,0.002306504
207,0.002306504
208,0.002306504
209,0.00036454177
210,0.0016707017
211,0.0010834293
212,3.5374193e-05
213,4.2945398e-05
214,0.00045659
215,0.00045659
216,0.00045659
217,0.0042176824
218,0.012332958
219,0.0065221814
220,0.000655487
221,0.0008642376
222,0.009116346
223,0.009116346
224,0.009116346
225,0.0033489987
226,0.011275223
227,0.0109510105
228,0.0005135733
229,0.00067716034
230,0.0071557756
231,0.0071557756
232,0.0071557756
233,0.0008194287
234,0.0015237913
235,0.0031488938
236,0.00015936364
237,0.00019346758
238,0.002053939
239,0.002053939
240,0.002053939
241,0.00025838328
242,0.00021780572
243,0.0004058453
244,3.146204e-05
245,3.6811816e-05
246,0.00039140135
247,0.00039140135
248,0.00039140135
249,0.008983323
250,0.012353333
251,0.02258799
252,0.0017876645
253,0.0020910166
254,0.021801332
255,0.021801332
256,0.021801332
257,0.0005317982
258,0.0018024894
259,0.0022444993
260,8.135748e-05
261,0.00010728683
262,0.0011399514
263,0.0011399514
264,0.0011399514
265,0.00037998887
266,0.00043148219
267,0.0015528181
268,4.4029475e-05
269,5.806269e-05
270,0.0006172239
271,0.0006172239
272,0.0006172239
273,0.00027758995
274,0.0005158856
275,0.0012949526
276,5.2193056e-05
277,6.882802e-05
278,0.00073158497
279,0.00073158497
280,0.00073158497
281,2.047031e-05
282,3.7095182e-05
283,0.00019116119
284,5.3102444e-06
285,7.002843e-06
286,7.447884e-05
287,7.447884e-05
288,7.447884e-05
289,1.3361412e-05
290,2.4212963e-05
291,0.00012478216
292,3.4660923e-06
293,4.570885e-06
294,4.8614806e-05
295,4.8614806e-05
296,4.8614806e-05
297,0.00014942848
298,0.0005670492
299,0.00010198603
300,2.2031909e-05
301,7.966792e-05
302,0.00020528525
303,0.00020528525
304,0.00020528525
305,0.00027450125
306,0.0017671408
307,0.00024861807
308,4.812756e-05
309,6.346679e-05
310,0.0006746356
311,0.0006746356
312,0.0006746356
313,0.017225284
314,0.02804272
315,0.030746488
316,0.0034507823
317,0.0040352116
318,0.041313186
319,0.041313186
320,0.041313186
321,0.005291193
322,0.0056124176
323,0.0063389754
324,0.0010141602
325,0.00051418925
326,0.0054421034
327,0.0054421034
328,0.0054421034
329,0.0025015897
330,0.014263378
331,0.009290826
332,0.00030577718
333,0.00037120207
334,0.0039341305
335,0.0039341305
336,0.0039341305
337,0.00036278748
338,0.00074226764
339,0.0009243816
340,6.3611114e-05
341,8.388486e-05
342,0.00089149957
343,0.00089149957
344,0.00089149957
345,1.8311643e-05
346,2.76998e-05
347,9.172471e-05
348,8.256929e-06
349,3.7261382e-06
350,3.9630653e-05
351,3.9630653e-05
352,3.9630653e-05
353,0.00035078253
354,0.00048826908
355,0.0009252928
356,3.388894e-05
357,5.5167657e-05
358,0.0005864654
359,0.0005864654
360,0.0005864654
361,0.00017529237
362,0.00014776152
363,0.00033875412
364,2.9236971e-05
365,3.4153847e-05
366,0.0002655453
367,0.0002655453
368,0.0002655453
369,0.001298201
370,0.0004509492
371,0.00070062326
372,6.515243e-05
373,7.623061e-05
374,0.00081021246
375,0.00081021246
376,0.00081021246
377,0.00014373411
378,0.0001302829
379,0.00052666507
380,2.1521122e-05
381,2.5180594e-05
382,0.00026776272
383,0.00026776272
384,0.00026776272
385,5.8142203e-05
386,6.0270697e-05
387,0.00030769585
388,6.25652e-06
389,1.0185158e-05
390,0.00010832108
391,0.00010832108
392,0.00010832108
393,0.005953425
394,0.0055145016
395,0.0067445994
396,0.000989823
397,0.00089388195
398,0.0094264
399,0.0094264
400,0.0094264
401,0.0005994967
402,0.0009864579
403,0.0011820389
404,0.00011849609
405,0.00013864288
406,0.0014726733
407,0.0014726733
408,0.0014726733
409,0.12336714
410,0.19229324
411,0.11304698
412,0.024074046
413,0.03150567
414,0.25706023
415,0.25706023
416,0.25706023
417,0.001494863
418,0.0013841953
419,0.0016945298
420,0.00016956186
421,0.00030574715
422,0.0023731096
423,0.0023731096
424,0.0023731096
425,0.0022481016
426,0.003002027
427,0.0048456397
428,0.00025517156
429,0.00033647803
430,0.0035673056
431,0.0035673056
432,0.0035673056
433,0.007957191
434,0.010050343
435,0.012279705
436,0.0012405944
437,0.0016353764
438,0.017124448
439,0.017124448
440,0.017124448
441,0.000564987
442,0.0032510771
443,0.002109461
444,6.8942645e-05
445,8.369804e-05
446,0.0008895179
447,0.0008895179
448,0.0008895179
449,0.010001411
450,0.013320766
451,0.021365587
452,0.0011430864
453,0.0015068875
454,0.015798263
455,0.015798263
456,0.015798263
457,0.0046235477
458,0.014222112
459,0.017286409
460,0.000573401
461,0.0006960469
462,0.0073540197
463,0.0073540197
464,0.0073540197
465,0.00012973086
466,0.00026824183
467,0.0006730552
468,2.7368038e-05
469,3.6090994e-05
470,0.00038374003
471,0.00038374003
472,0.00038374003
473,0.0042373156
474,0.004717431
475,0.008325355
476,0.0022936317
477,0.0009826935
478,0.010354149
479,0.010354149
480,0.010354149
481,0.0010540482
482,0.0008886271
483,0.0018036256
484,0.00012843551
485,0.00015027223
486,0.0015960246
487,0.0015960246
488,0.0015960246
489,3.4274856e-06
490,7.6217043e-06
491,3.2011987e-05
492,8.8912145e-07
493,1.172519e-06
494,1.2471081e-05
495,1.2471081e-05
496,1.2471081e-05
497,0.0013529892
498,0.0044224723
499,0.0024460452
500,0.0002374267
501,0.0003130805
502,0.0033199938
503,0.0033199938
504,0.0033199938
505,0.004213903
506,0.003937305
507,0.004993172
508,0.00033277078
509,0.0004039688
510,0.0042800596
511,0.0042800596
512,0.0042800596
513,0.0013811785
514,0.0019047962
515,0.0027212272
516,0.0002731734
517,0.00031961073
518,0.0033890263
519,0.0033890263
520,0.0033890263
521,0.0022040473
522,0.0064830673
523,0.010942203
524,0.001616717
525,0.0007289053
526,0.0076987613
527,0.0076987613
528,0.0076987613
529,0.011225311
530,0.015423284
531,0.020133246
532,0.0022378678
533,0.0026174146
534,0.027154665
535,0.027154665
536,0.027154665
537,4.0716935e-05
538,0.00015943006
539,6.396252e-05
540,1.3842796e-05
541,2.6944314e-05
542,6.168536e-05
543,6.168536e-05
544,6.168536e-05
545,0.014668327
546,0.035075124
547,0.030930718
548,0.003561898
549,0.0046844454
550,0.03530905
551,0.03530905
552,0.03530905
553,0.020725299
554,0.0047510043
555,0.02475336
556,0.0035822764
557,0.0020426684
558,0.021306986
559,0.021306986
560,0.021306986
561,0.0007297126
562,0.0006151605
563,0.0017430501
564,6.388973e-05
565,0.000104003855
566,0.0011051043
567,0.0011051043
568,0.0011051043
569,0.00089237705
570,0.0014636354
571,0.0013824853
572,0.00013829798
573,0.00018237148
574,0.0019363464
575,0.0019363464
576,0.0019363464
577,0.0074055092
578,0.0124641955
579,0.006711736
580,0.0013060662
581,0.0017216466
582,0.018013101
583,0.018013101
584,0.018013101
585,0.0016512901
586,0.0040225163
587,0.0029846176
588,0.00028984481
589,0.00038219517
590,0.004050212
591,0.004050212
592,0.004050212
593,0.0021195242
594,0.0069673113
595,0.0032813854
596,0.00032881866
597,0.00043358165
598,0.004592501
599,0.004592501
600,0.004592501
601,0.0013030793
602,0.011047569
603,0.010195701
604,0.00045449263
605,0.0006901586
606,0.0072922176
607,0.0072922176
608,0.0072922176
609,0.0003656529
610,0.0010625679
611,0.0011850105
612,0.00013870251
613,0.00014532407
