Id,WnvPresent
1,0.5549186604833884
2,0.0
3,0.22165373646472183
4,0.22211180962935215
5,0.22167330660274284
6,0.3327919590878564
7,0.3327810043816354
8,0.3327919590878564
9,0.4449242322449155
10,0.0
11,0.4432146528942594
12,0.44407085880854247
13,0.3318065464164722
14,0.4448093258355433
15,0.44481646994016777
16,0.4448093258355433
17,0.44711740503185554
18,0.11126039604868293
19,0.44403385733163764
20,0.44526661333748146
21,0.4452015677623145
22,0.44683277644076286
23,0.4468802672048
24,0.44683277644076286
25,0.2227580532921261
26,0.0
27,0.3324152713150765
28,0.22267314360886303
29,0.22170798170700284
30,0.22267314360886303
31,0.2226819641267623
32,0.22267314360886303
33,0.22219966493198734
34,0.0
35,0.4447732246971956
36,0.22218871065116308
37,0.22142226633238096
38,0.22218871065116308
39,0.22218780550165515
40,0.22218871065116308
41,0.2224672058765744
42,0.0
43,0.44565745073688023
44,0.7751360326016894
45,0.44260583626279537
46,0.7751360326016894
47,0.7750830143434309
48,0.7751360326016894
49,0.22215836775119185
50,0.0
51,0.444462805940752
52,0.22214060121934134
53,0.11076616188642373
54,0.22214060121934134
55,0.22213875299311248
56,0.22214060121934134
57,0.22369047175220855
58,0.0
59,0.2219271530893244
60,0.2235545743547742
61,0.22251869198642074
62,0.2235545743547742
63,0.22358081226002055
64,0.2235545743547742
65,0.0
66,0.0
67,0.3323780306759814
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.8894106184327296
74,0.7776926814971415
75,1.0
76,0.8887869363331288
77,0.8890570117832912
78,1.0
79,1.0
80,1.0
81,0.22299758449987456
82,0.0
83,0.8892022006765186
84,0.8892077247115263
85,0.666486746367162
86,1.0
87,1.0
88,1.0
89,0.6660302172852347
90,0.5543162076680359
91,1.0
92,0.6652746801140574
93,0.5555781953800939
94,0.6667899578527293
95,0.6667924758051003
96,0.6667899578527293
97,1.0
98,0.7779216272992578
99,1.0
100,0.8887828565034113
101,0.8889805296689595
102,1.0
103,1.0
104,1.0
105,0.0
106,0.0
107,1.0
108,0.5565094475643533
109,0.5551955421819103
110,0.5565094475643533
111,0.5565280885658614
112,0.5565094475643533
113,0.44619962507078026
114,0.0
115,0.4439341578567473
116,0.4447026021675537
117,0.4437058429866564
118,0.44590907102160243
119,0.44593795080122733
120,0.44590907102160243
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.33545687130663165
130,0.0
131,0.22320616448866057
132,0.2243554208215644
133,0.223301873083963
134,0.22455336722086433
135,0.2245995342142704
136,0.22455336722086433
137,0.666221830971222
138,0.7778780494499177
139,1.0
140,0.8890884296799033
141,0.8892930270835269
142,1.0
143,1.0
144,1.0
145,0.44545293976819783
146,0.1107449565327213
147,0.22262990501182625
148,0.3331479289807958
149,0.3328115063855043
150,0.44451147687684356
151,0.4445127485968721
152,0.44451147687684356
153,0.44502588719472597
154,0.11079985282417247
155,0.22195441424248885
156,0.22218454536291563
157,0.22258869197124778
158,0.22295222142025525
159,0.22296676212711672
160,0.22295222142025525
161,0.5573101850727884
162,0.11101098808399566
163,0.444200788015291
164,0.4449725488269789
165,0.44452208819656686
166,0.446398850857304
167,0.4464375182327711
168,0.446398850857304
169,0.22295295635316148
170,0.0
171,0.22165527068471177
172,0.22283722349730628
173,0.22160207127997336
174,0.22283722349730628
175,0.22284927138431682
176,0.22283722349730628
177,0.22239480997538683
178,0.0
179,0.11089644605782284
180,0.11119911306191145
181,0.11060019656252426
182,0.11133449086126515
183,0.11133885669900719
184,0.11133449086126515
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.4458276447369456
194,0.0
195,0.44295830855318646
196,0.5549649563437368
197,0.5543074482519743
198,0.5549649563437368
199,0.5549528680102116
200,0.5549649563437368
201,0.223187616653031
202,0.0
203,0.11076070304189485
204,0.22239238308793433
205,0.22161893080617145
206,0.22239238308793433
207,0.2223954476510853
208,0.22239238308793433
209,0.6662591675330868
210,0.777161296834076
211,0.8887584639157747
212,0.778134592992358
213,0.889044168453298
214,0.889044168453298
215,0.8890473281165319
216,0.889044168453298
217,0.22297878785551684
218,0.0
219,0.443636916669509
220,0.4426897414746775
221,0.22085423613026187
222,0.4426897414746775
223,0.44265439442792415
224,0.4426897414746775
225,0.22191895263606246
226,0.0
227,1.0
228,1.0
229,0.6665324777968255
230,1.0
231,1.0
232,1.0
233,0.6679193733749877
234,0.3319502028956081
235,0.7768519808278889
236,0.6662637696310335
237,0.6649779054822197
238,0.7771018480174668
239,0.7770882555746388
240,0.7771018480174668
241,0.5560526813008179
242,0.0
243,0.3325288780941974
244,0.33353237570042354
245,0.33191478012662046
246,0.4449481239020752
247,0.4449579989754486
248,0.4449481239020752
249,0.667482434115097
250,0.0
251,0.5540251937276652
252,0.6662410772219273
253,0.6637152359041218
254,0.6674101530608945
255,0.6674247240137984
256,0.6674101530608945
257,0.11049387457053082
258,0.0
259,0.8890675350461503
260,0.4433972099991866
261,0.443012827328821
262,0.4433972099991866
263,0.4433762084042093
264,0.4433972099991866
265,0.22275995892138334
266,0.0
267,0.22154735778725512
268,0.22260680848416503
269,0.22135991106920477
270,0.22263791936204633
271,0.222646056288172
272,0.22263791936204633
273,0.2228588895035921
274,0.0
275,0.2205920613428824
276,0.22224115646284753
277,0.221250646433268
278,0.22224115646284753
279,0.22224114969121336
280,0.22224115646284753
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.5557731673160692
298,0.0
299,0.4423975143749153
300,0.44331534874159084
301,0.33213270194768024
302,0.4436939979206472
303,0.44367868249093306
304,0.4436939979206472
305,0.4455056644377988
306,0.0
307,0.3323496873159956
308,0.5545707240323303
309,0.4434681980690775
310,0.5545707240323303
311,0.5545509156380305
312,0.5545707240323303
313,0.2244759497804146
314,0.0
315,0.22296278167047692
316,0.22412408722509294
317,0.22294980943631082
318,0.22428683816051279
319,0.2243276791444004
320,0.22428683816051279
321,0.6664260810341778
322,0.4426274257825109
323,0.6674421398857177
324,0.5556714593592227
325,0.5553559424948632
326,0.6664268296173146
327,0.6664219479782711
328,0.6664268296173146
329,0.5557088348282088
330,1.0
331,1.0
332,0.8891516249781102
333,0.5562481335661908
334,1.0
335,1.0
336,1.0
337,0.22281562434235444
338,0.0
339,0.2209712726807984
340,0.22187379001398522
341,0.22077281634708792
342,0.22198028471995068
343,0.22197514637773066
344,0.22198028471995068
345,0.11083045198768161
346,0.0
347,0.0
348,0.11044283937645864
349,0.0
350,0.11044283937645864
351,0.11042953002956886
352,0.11044283937645864
353,0.22330013137111276
354,0.0
355,0.22203806006558988
356,0.2230182419327313
357,0.22171916915349937
358,0.22316925366990098
359,0.22318785855808723
360,0.22316925366990098
361,0.3325679216813117
362,0.0
363,0.11009990670513534
364,0.11043834311144844
365,0.10996719924590755
366,0.3307530747781152
367,0.3307017854147019
368,0.3307530747781152
369,0.44624845041034467
370,0.0
371,0.4439619832120342
372,0.444760548865001
373,0.44380091387680415
374,0.4460264290073946
375,0.4460576407526211
376,0.4460264290073946
377,0.44331234179643314
378,0.0
379,0.11045452082722697
380,0.22059703327814636
381,0.11028483695179638
382,0.3312525379883231
383,0.33121120544833604
384,0.3312525379883231
385,0.11081732031783564
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.3355737700747027
394,0.0
395,0.44538917133617933
396,0.8890091759194308
397,0.777216611038385
398,1.0
399,1.0
400,1.0
401,0.6678722756581381
402,0.0
403,0.5545448355160545
404,0.5560904196316208
405,0.5546919974217018
406,0.5571078363558329
407,0.5571383717532654
408,0.5571078363558329
409,0.4466201185562679
410,0.1109816462081463
411,0.4440579612242792
412,0.668105041604437
413,0.5557772237143059
414,0.6681977827430557
415,0.6682280946148644
416,0.6681977827430557
417,0.3354771391327137
418,0.0
419,0.5551276620973978
420,0.668004096461507
421,0.5556958101249525
422,0.6681818839405144
423,0.6682117480693612
424,0.6681818839405144
425,0.2236628272117614
426,0.0
427,0.44211329014408346
428,0.3324331897693572
429,0.2218247647188119
430,0.3324331897693572
431,0.33241505430600427
432,0.3324331897693572
433,0.33435089312677657
434,0.0
435,1.0
436,0.8890806688208949
437,0.8884985350132188
438,1.0
439,1.0
440,1.0
441,0.888691882422972
442,0.8891014272920378
443,1.0
444,0.8891014272920378
445,0.8891760208091145
446,1.0
447,1.0
448,1.0
449,0.33532577828657356
450,0.0
451,0.4438276834453
452,0.557088110625925
453,0.44466653500392983
454,0.557111214285829
455,0.5571419434593994
456,0.557111214285829
457,0.8893628472910123
458,0.7779002413387328
459,1.0
460,0.8887996415952399
461,0.8891343496437931
462,1.0
463,1.0
464,1.0
465,0.11109709227966777
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.555550498845878
474,0.0
475,0.4427325794076213
476,0.4439475912584681
477,0.44256265971349545
478,0.5548858303950466
479,0.5548722294357906
480,0.5548858303950466
481,0.5567458999965171
482,0.0
483,0.5541705444476317
484,0.5552957572927025
