Id,SalePrice
2658,146301.19698140115
2718,177672.57800345344
2414,221926.77205184198
1989,114258.2022784796
625,136399.02115463663
333,84905.0692054192
1327,106645.7409368766
858,143129.98754630782
95,185097.96851322483
1568,146379.8830364653
2482,152647.4236973768
1364,205125.7635526098
2584,120103.46936970348
818,247498.51808224694
2673,167937.66231122898
2089,118399.87284460138
1297,139129.8247908836
790,119246.09106794828
2616,184713.8036063581
720,192138.80697953343
222,153652.98063133174
557,126530.99622833752
1148,183706.82228491717
2766,179143.6434063332
534,158924.78099432852
1452,116287.97598957994
630,118591.8116424398
2648,108162.89152575016
125,115466.65895825763
1904,69525.45934358446
1670,92818.14822010137
756,179265.72516323402
717,213773.0645790333
1032,155318.3194845862
852,201256.1664163174
1731,173559.9643697748
2639,131418.55489868217
2071,91214.44163105915
1267,104820.19053998272
1851,178279.55135084968
567,167438.57303059573
2439,201415.84231727736
1898,137882.66427696214
647,139992.2682223702
2256,215874.6874863955
979,96694.58135765055
1444,202875.47108282326
2485,116003.5951598571
157,113699.63984565056
88,127397.31312762284
2003,115837.9107142168
186,176223.26699764314
1425,236602.98226431137
2695,214935.30397529434
738,115259.3590945912
395,132042.09018185752
1353,176089.3506803117
1878,129457.681064114
390,170464.71565065702
1456,233825.39657084478
1103,327321.00906021986
1387,129679.55561496642
2070,145129.29904928833
1199,160647.672532717
2479,176605.20477861527
501,268630.5027225898
2362,85478.2959969206
1718,185083.6816631169
2188,93802.70660934705
1483,158050.56146506357
2557,90701.40077302077
437,325188.3899446095
2224,200968.79866671868
1628,156544.8466816563
397,111389.18721807354
587,184313.8058943158
2182,555210.7551316977
971,114681.81816978115
2611,141020.7570231066
1887,74217.68754552165
2399,344878.4525092607
2148,195037.91172126983
304,192982.79852919353
1997,139584.7606980755
2817,125333.6495055634
1431,202516.78680874896
427,301363.10324743664
263,121063.24761442291
598,173361.2225707958
2895,215407.7341665385
687,123992.30051433397
1822,131516.25703515555
2191,122499.98591458851
179,124981.15952517472
1009,195801.87586963407
2010,140927.81642982067
1991,139913.3436623347
1411,147714.14564216745
1721,225795.14708495702
1144,189919.44837944704
593,227837.9517224687
575,307403.58910997125
1249,145462.08705273483
1604,92831.80166860503
1064,455072.98417783517
1923,138446.8496044536
1988,101931.0436066082
2325,158288.6018807182
114,189901.5911355468
2700,182870.30250406978
217,149741.96961815248
