Id,SalePrice
2658,101800.34169903789
2718,-1.0
2414,636683.9997033577
1989,147852.36190658103
625,-0.83320482935297
333,2770.7916221528126
1327,52522.90504997523
858,149568.84540892148
95,197010.98338618752
1568,1440284386131393.0
2482,415645098867.70636
1364,1.7864689556466093e+31
2584,-1.0
818,-1.0
2673,150436.12371318752
2089,-1.0
1297,3.264399540123223e+135
790,103168.970370962
2616,-1.0
720,10515355414476.012
222,-1.0
557,-1.0
1148,4.885742873645694e+41
2766,-1.0
534,8.724207010415126e+118
1452,122641.28624299046
630,3.077879933040379e+55
2648,660.7171372066653
125,1.5182420627978732e+54
1904,-1.0
1670,1.2870276367068553e+39
756,1.3714927348511132e+18
717,589899.3636670304
1032,8.199383425152483e+107
852,203081.3631043968
1731,-1.0
2639,103368.49008903246
2071,-1.0
1267,-0.9999999999999967
1851,51855.1076368411
567,-1.0
2439,259714.41840133318
1898,1.8801607932571314e+40
647,98030475.8010679
2256,140.85223952962767
979,23335.788315055353
1444,131100.89234144
2485,-1.0
157,2.4053810684011795e+62
88,-1.0
2003,77402.69353532253
186,inf
1425,64857.04865526484
2695,1.7303578850220136e+40
738,1.0587213907955986e+190
395,-1.0
1353,90980.93674456084
1878,-1.0
390,3493.1505682908646
1456,259009.58717109138
1103,2.1053166615249675e+85
1387,-1.0
2070,-1.0
1199,-1.0
2479,1.2177748990788552e+87
501,inf
2362,1861043.7659937807
1718,1027774.703942754
2188,1.126510738182036e+147
1483,135321.44081583
2557,-1.0
437,-1.0
2224,28229.060678131595
1628,inf
397,1.605784978452577e+58
587,-1.0
2182,inf
971,-1.0
2611,-1.0
1887,-1.0
2399,inf
2148,160603.3791969393
304,58205742071484.12
1997,109837.09938474355
2817,145509.78432460906
1431,1.400626217187581e+105
427,-1.0
263,119891.40221289595
598,-1.0
2895,7.344718257435575
687,-1.0
1822,-1.0
2191,194.65513987224907
179,82732.79096324439
1009,94657.06268956653
2010,1.4463508964338561e+56
1991,97401.81184233143
1411,32063.718400599686
1721,-1.0
1144,1.939878540371676e+58
593,250158.46353897767
575,-1.0
1249,-1.0
1604,7507244589064.727
1064,1.9036059353657726e+233
1923,-1.0
1988,83213.84206584937
