Id,SalePrice
2658,146247.2152651262
2718,177780.74832300923
2414,221907.54036801797
1989,114188.91551947592
625,136382.1091006622
333,84860.5363858518
1327,106535.70629399625
858,143183.53933997106
95,185003.98563640693
1568,145882.8098718231
2482,152516.52579088436
1364,208151.94058915533
2584,120100.87781507944
818,247240.6952030985
2673,167965.84109496052
2089,118374.61367939902
1297,139000.2720874759
790,119251.43974871005
2616,184686.54625237235
720,192106.1896334392
222,153773.179799716
557,126663.8416715294
1148,183550.53265917534
2766,179218.10725732686
534,158737.1765215233
1452,116337.3982044248
630,118659.39289185364
2648,108167.08177759689
125,115432.24193824448
1904,69524.88314208556
1670,92808.28394996267
756,181917.90476028807
717,213756.04901476743
1032,155282.65971150348
852,201246.45180626248
1731,173589.25580488585
2639,131342.24673417478
2071,91306.72061925675
1267,104812.44087920745
1851,178202.1213972873
567,167387.89486485012
2439,201383.82402479535
1898,137873.1849295978
647,139987.6329174167
2256,215892.97052454518
979,96644.84828621286
1444,202841.45048392727
2485,115940.83914426537
157,113680.98446844533
88,127479.84714657113
2003,115757.81163504269
186,176197.4787146801
1425,236579.00635169796
2695,218055.53952884115
738,115268.20085758703
395,132010.6257676369
1353,176129.62909845434
1878,129459.82082040216
390,170406.88403945658
1456,233810.17456703124
1103,327163.43995537644
1387,129867.97788694991
2070,145237.32424525093
1199,160586.9863223945
2479,176449.3627990718
501,268571.6864196359
2362,85454.48787516578
1718,185050.8474489637
2188,93848.02830847146
1483,158024.16497223743
2557,90727.2137803806
437,325072.3041264601
2224,200952.01352201877
1628,156540.79069550245
397,111373.27448224266
587,184262.9029022645
2182,554716.9748452768
971,114273.7837113566
2611,141007.97932828453
1887,74193.02997438468
2399,344647.69866143056
2148,195017.54576919985
304,195818.97498594478
1997,139484.89245298176
2817,125451.8815592114
1431,202533.11719724568
427,301249.5271358386
263,121114.1200329897
598,173326.939375903
2895,215461.84077373837
687,124004.9266050089
1822,131636.85489228452
2191,122608.94409095871
179,124881.16060643054
1009,195804.12873578042
2010,140937.1046769584
1991,139802.44749638147
1411,147705.72752916164
1721,225757.95471881257
1144,189728.40074062406
593,227674.2721183168
575,307509.13472156663
1249,145431.20688163614
1604,92497.91406467471
1064,454815.97519607865
1923,138426.09745861075
1988,101849.43175227755
2325,158297.82785701993
114,189854.59710671642
2700,183027.04573167907
217,149868.70904836457
343,147505.67881764885
386,211297.1396816476
2005,115049.74832553309
2908,96011.07326808847
1814,237284.5210064514
2446,460019.4379744794
208,135304.1800368532
1679,95553.7946444825
822,316497.8736914092
6,194423.92033418655
1781,408320.73393178295
2397,270463.4669181143
2340,283867.66885539424
1618,168879.5052480689
2843,150489.50789550896
1061,354376.52586043393
2786,126442.57467598698
1935,120188.34428977466
1341,113960.43598425025
521,273560.7888104213
2136,131482.86096621805
996,198730.39391532223
227,169289.33405339325
135,144679.13156736887
1167,160689.24390195296
294,218166.77659056772
1776,192256.16759807555
540,158931.84137411477
1717,201037.60532084276
2303,103250.5068051541
116,185819.25008920452
127,116615.73703365897
1371,234184.4229300353
1014,149875.35949370082
1507,97989.88557183807
702,120019.0477985762
750,139005.76359549785
261,153787.05852461094
1559,142093.68123593892
577,239927.2591860167
2812,197403.78958068078
2080,162353.2573403124
1368,115216.59743427986
2376,113767.37771549533
659,106453.1241333665
1235,106072.93658156501
332,83413.21416413801
1917,113294.15349033705
2094,217948.65799990398
1460,230306.09241543402
1471,208462.51626089728
1509,114554.71886448748
1922,123180.16779362375
433,500717.10990630445
460,228318.4829014209
1116,234422.46273690258
1137,155399.38821148538
53,149319.5227886689
2354,275152.4741380066
1475,192493.34394846988
1761,522312.5089196563
842,138994.79576525782
2739,181732.69520729358
2509,151239.45726197024
1007,200620.1950268097
2610,161406.58273942134
1952,86841.49934568431
2719,193391.56020595712
2921,91432.96737915224
1966,125447.58795669243
292,131525.42156945064
1204,193668.25723492148
1829,221856.5150987128
2419,195216.07174395543
391,148736.65208795056
798,127443.62949762949
481,204601.420657399
193,203356.7217796001
555,125902.01302910529
899,80619.1769340265
2357,183189.05519387877
328,118872.41153844702
1356,121007.3207379005
1154,110256.55927899253
1730,177211.8450326954
2249,129631.39410539932
1119,290075.4836946937
2856,159653.02623584817
1394,152638.47481492895
2587,108781.25891104146
61,263538.1132921029
2661,185797.08503404533
2711,143767.2791362833
1147,182480.89144889236
757,125321.64091436888
2623,71012.4831196775
2378,143464.945601801
1413,145879.06825325554
1722,208414.16334197353
1112,207158.63614662722
1623,197029.03565173317
1201,192431.63679046338
1513,123251.88594145337
957,258010.73765883822
1171,258908.72699542742
1145,198977.48348723527
2726,236283.42875079505
703,145884.10115395294
760,157314.6854254503
1964,117347.31049548878
2512,179563.55085140184
159,148115.28172680427
1281,150606.67273966788
468,197093.99109007558
290,130573.12171359619
665,93681.50315550005
1463,252822.33140158476
1792,216444.87162648948
923,167665.5056428555
500,241767.8352746423
1408,177092.32091010787
331,74764.600071978
170,115090.53149789765
2192,98708.18613917033
2571,264623.4250599812
2314,178191.60461361727
2647,91005.05025915308
422,414201.91223479295
2457,323830.5113866596
1838,195280.1805960423
2805,246168.8207463853
1645,147304.29148647128
1711,267694.6463877074
2825,238162.00360034115
322,314115.9978921743
2103,256838.7145178963
342,111432.72858105016
600,99577.87133185385
488,152124.6127402313
1725,287447.2522172454
2246,318290.4866795692
2847,187002.05637955642
806,247961.44510580495
530,233597.08238472603
963,182540.09136563228
2678,100463.22205031672
171,98943.71605485749
2401,371029.88834177674
805,216120.89758899534
2259,190345.96151364374
1748,181929.39917052563
1361,222358.44265559985
1677,116358.74687201667
1406,150754.6073304273
2322,246731.6675594268
688,136688.24028798853
143,122410.56997895216
804,211531.3774397142
1214,142503.37541311505
2828,153698.44547684985
1999,207398.9300590345
2467,203030.05555536912
2665,151212.99882810138
1538,328241.9395887035
398,100749.02105924358
2822,133555.1714393169
2157,142489.01240704983
1856,193761.2698277696
1269,88161.02712321393
2570,105462.42365732067
2320,226325.83000813136
1517,151373.53568044
2304,106685.55294457683
1312,108784.4969132008
2012,147005.90963305463
506,235021.56126463972
2865,209783.53542093205
2367,104632.49773749997
554,100042.27770301895
238,137052.83049908807
1954,93323.45896418368
2488,138785.02192356158
2291,85352.63829571033
1969,81071.47658507127
2725,183676.81602878982
1482,153619.9550220757
2763,195792.40254842013
503,211795.796704486
1584,252469.43671735394
1531,165463.14894281075
2210,187931.9686662775
459,307650.50417566695
556,137438.15570208922
1347,131974.60508993507
1290,83194.04171395185
1388,112465.75225549875
1571,227560.53466664138
2754,180916.31725504246
765,143424.32585137774
2494,135906.07786611246
2870,207742.0858986569
7,175067.6184193923
1114,224615.0690662663
2418,263437.1419889794
291,134612.8366321591
18,345769.07909865136
39,371507.87392739765
1001,229144.3238078534
2442,219983.37301069975
616,124051.50231171913
2680,80734.64377364876
1414,126703.83230618513
289,150523.76098986794
40,237889.29744488228
860,128541.40192965513
409,138341.51209592863
673,138059.13855023443
2427,174460.56531221262
2036,337772.7663957389
2564,135968.50041880246
642,140684.43539092128
1008,177418.51314052122
1908,123826.07263563659
2519,189759.95773458545
1369,161023.4393740055
2855,182699.88937334772
712,91128.4076991991
1943,114413.56122686274
1958,110598.62042450932
107,147576.97891123756
2295,165932.9799643919
704,108893.7819293114
676,123380.9903910944
259,168165.30409657935
93,289381.2087315054
106,250121.1251669714
2315,170562.99552558266
1050,96208.22952810489
1095,207632.18378093763
2709,153597.92562653898
758,143244.70269436904
1496,163596.40125237568
2370,115924.97539553097
2458,283264.4267006104
2733,144479.15542222434
161,210884.87690068697
726,137867.22219597545
845,206798.95895664726
947,231224.846599477
2232,198921.83018277056
2563,130380.46524507352
2299,126239.56870231628
211,114065.67538549671
605,128904.39280989004
1478,192057.8500254655
2247,296223.6476370778
2274,156649.01454042818
2869,209432.76406152628
967,217613.24636531304
2656,115207.3818121279
667,162990.35969488448
1042,110292.19204002648
2023,159845.14200844537
2447,311206.7131005898
2055,128320.37810984351
2275,284839.2606666707
2204,182057.16776656266
1563,292949.10280995443
483,184747.43973616316
796,127209.40360294371
1526,167231.0482538663
2042,138199.8677373158
442,322169.0069273184
1693,293288.4474217739
1468,227957.11850346532
1430,203993.86643657053
2605,177757.25231716677
1529,204951.75992324558
335,123177.66707826924
1287,121197.60551648552
31,100658.01330892801
1785,291144.2805697142
82,148185.27080070754
2620,117503.02637878503
252,173268.29803977985
721,78368.63376310072
2165,179727.60333211167
2316,189194.72080817932
775,136080.08766939165
1558,148883.86619799622
17,222489.52841814695
1022,224221.42072783606
925,141059.2654764205
438,258311.2664025798
1270,134747.4787605992
1272,106283.58644893256
215,150590.44993449395
266,188341.52091280866
2402,272421.09816569707
1250,99226.44376574024
1984,114937.72875851522
1279,132703.33501634916
377,243369.6013579155
1252,121011.03780732387
2156,260728.68833289426
499,302723.1169395264
1374,137761.05730622364
2898,256446.68370688535
401,95112.97122573988
2721,192331.24703048923
2078,250563.12638724406
2589,109290.35495347413
1946,187758.56337250213
1334,121568.4189752836
2781,187912.42850730973
431,330808.71440355707
576,199526.78236137464
1474,208456.7131847467
2254,126330.89995259917
2155,294331.869956519
885,101581.49221013678
643,101286.85532482316
1944,106437.81663662026
480,198398.16421772822
2845,114763.56169391397
2387,275691.7322000937
2407,175218.5775827834
2527,168385.08636614814
2514,157000.718896705
629,144559.153732788
80,175758.91708031864
1876,118867.32843043987
1546,209733.461586235
2518,186594.1486675683
2347,164442.777071568
783,209981.71881947367
1322,82960.46869311878
194,87142.8886225192
1770,278754.49878076743
2143,127874.47148335453
1229,185995.91913383792
511,291379.83247486467
46,226103.09638822335
1348,147279.12291462818
2465,191111.46455189757
387,225645.36280187915
873,208374.13513724125
1918,115264.1043479171
2764,248468.76817368343
2184,129732.42667553006
934,139706.9627413885
1920,111949.26178250051
2631,145472.66924005892
1768,492654.82553239417
2040,199688.15419011583
1749,218561.48066556524
834,258859.4948332403
1457,218416.75281953896
79,116752.55842633084
2302,110616.5675306129
1817,129708.33367514753
2755,196243.4794310119
359,174524.61322691117
2059,122872.08125241044
2092,232010.60036853445
2516,217596.01152210697
150,96271.500627197
1656,158001.94920444564
83,101328.1419144627
2411,179583.59668350124
795,88205.14583755034
2312,205087.6813392479
2917,82092.38848478284
1624,184275.0608527627
2215,274714.27264424873
1211,138839.13516816826
1485,142223.30790472703
1024,160532.77740439653
570,198407.90177516526
2874,231640.0057487215
700,144526.26743694945
2756,212401.35699152987
2022,166393.2625769208
583,250202.82100931072
2392,312694.77339130617
2424,174510.8274381382
212,124183.87605593867
736,134761.35096450718
1610,160584.7984962117
890,123489.68973262912
467,187947.6875410238
578,246559.8257451184
1747,161194.1717869682
1149,159518.32692720153
2758,252691.7534800001
857,132183.98283384557
2219,273323.36406425765
733,112265.30151036932
2909,112099.1495530172
1798,261416.7813882619
235,146312.64052166135
2366,123010.78554862161
1027,120937.27381663109
1195,100603.25973851139
1303,55780.52712028448
148,164038.27142736947
608,136329.72004258382
2515,203537.25048860558
821,242143.17981792658
2500,263955.16100234154
745,94412.02745420147
741,131774.65272338566
1611,242016.17836621217
2532,118294.2886001698
1081,217449.89075949567
1692,436501.3954456211
2520,173339.26999791764
276,102657.63382099221
1992,127769.51079388797
663,58192.565361432535
418,125824.77705542944
1733,192107.62371048977
2359,152150.63341697003
253,176250.8497075482
1518,197800.47081888185
2035,220468.9925899102
2919,80465.39856501097
1540,247264.77557846604
2120,140288.51777389972
1674,148256.96964645456
256,160197.36941189913
2361,91657.38951910478
978,78236.69674748146
2280,116172.80802535362
2095,219944.6363097071
1709,320833.5790201691
2801,249489.6369427056
1246,93983.46414354382
2373,96301.1409950818
1055,276747.611851095
2017,127516.33287481914
1099,242809.83302659704
1344,93520.01677344517
835,204075.79997657682
1117,201189.4040667012
2043,89944.86087340908
2085,124737.46291342651
410,149972.28001236502
2650,106728.61558759396
2867,164922.66713405086
1668,105138.54817115821
1161,142172.66427546687
2122,172878.3644076702
2539,130347.33790078723
1047,130676.62536456216
1445,124056.70023407365
541,118667.67153559258
569,199080.56729383842
1276,93710.66288875368
918,164883.3675527017
326,141649.56836272165
1936,95443.50727043887
895,100988.49099907518
257,147064.33748753145
1241,158056.37645315987
1545,196674.37073583575
1189,170780.8771208272
270,149948.79453770272
2066,182377.44141217007
693,100210.62586642998
1259,110168.39055358637
2916,130917.26224980655
2321,260677.51574397276
1977,109206.43668427884
1895,125263.4373149686
1240,143972.10454062745
85,167079.93558235222
1823,131522.89837173643
825,290973.8309812157
110,234015.9209020462
697,119766.268625213
2297,95198.75190521205
1231,119471.53628095328
1355,147140.50785933857
968,335284.89829790744
584,236595.62609146352
1315,130871.26413367946
1606,117219.21500309657
206,148626.24305899753
1685,362256.60014756577
2016,144478.43281904305
869,202788.65656627473
2135,118127.19076973166
2346,185320.94376839764
2430,234558.42729345657
2198,101133.47451798945
2652,116010.31637852803
27,104379.12611072084
241,164816.57594671496
906,143408.3000495811
1506,108933.7204560027
2098,325285.9154057862
1435,221356.15817791715
2213,129371.95269718605
1274,124649.97502023984
743,66858.06922614212
1737,204469.35150285135
2797,279582.1401470838
2185,87019.80061594266
58,178719.45182347385
830,202891.66994044473
808,119492.587157317
680,142019.10494078856
1153,127200.23951514279
1291,141503.24455765402
1818,130327.78129863366
2161,191121.19623970508
1883,101505.58532287613
350,304502.17590806814
2473,136198.550470228
295,206067.04338329122
293,188238.18096575813
859,109248.04800454856
288,83831.03936830396
1578,128141.39691070553
102,179202.35528053535
2831,160363.37791670405
1030,147108.06709095245
2551,126124.49172701835
1286,137107.15469585964
958,317670.1100215098
776,136468.611959037
72,210165.59300347144
2263,250749.79325618345
1866,171967.59152820322
2876,133141.02606212275
2146,245495.893568539
103,176848.2301312459
1500,145412.14258055374
492,173258.88248215316
167,126000.94076430502
2597,106222.26817866496
2685,98936.62401399494
1035,128245.45325813728
1220,67770.12295865624
2602,123212.60658606728
2159,207561.84043077656
695,158258.4087257716
1109,253685.9401633018
640,156457.60789068602
1652,154375.3884090245
2090,168933.12156297427
1188,160922.40790173085
2345,240415.53327408453
1059,394636.11896490783
2751,225626.4034260574
128,178550.5406082025
1523,191934.33830576597
2925,162304.57777397236
2145,284515.0965541084
1121,222677.29524237383
566,250483.32796852553
565,221050.2573079602
1331,147554.125672322
2928,108070.33326428734
156,124803.47158118237
797,159763.69850220403
327,102762.75279517382
2859,150578.70707964743
1453,120613.65258534768
1762,307765.87509070715
1868,202468.1622322747
1760,160100.482564414
1113,229271.02540159706
1812,196824.8600262983
117,164887.47356274794
1142,202088.2284429824
2342,340535.0564450423
927,136680.41841732743
2478,164732.02543375682
655,83163.64849889222
2064,108030.77736886116
369,253302.02184155968
2239,191568.22395706616
2732,204317.2282619596
1653,130575.42830731827
959,214914.5467030477
2395,308897.31389595976
1412,106996.54158329172
271,188932.43212172526
1484,156363.69052614976
1497,144155.21820440714
552,147663.6623911278
2,91512.54056771816
1855,297002.1781142022
4,222297.294915828
2292,135457.1274972815
134,103827.65960717383
646,95835.87290305043
42,260716.36130375275
532,224258.38226367088
713,110674.23423455145
2561,125993.11455341222
2360,116330.43024227594
1333,132031.18462501725
1407,202551.9864228225
2892,262874.8186212178
574,208714.1467333818
1227,174406.07718255866
2591,174603.74691091967
1476,211794.0703980209
1125,243311.95490763994
1446,127724.34803766651
408,108761.23594386449
1101,292355.9279800905
2251,167326.3728613046
373,193453.15675616777
2554,109052.11417517399
2382,242815.04275880134
1985,99360.96192292385
519,249582.92225518415
1093,180534.6648751758
864,251283.9049590165
2889,132971.31464346737
2308,156225.27864473526
986,139863.8816697943
1302,134614.43425714082
585,161464.2888061657
2708,158963.31779896913
147,120563.45199620292
1441,228916.2731645354
383,191824.97238953444
285,176896.9259173134
181,113099.27186224629
358,159666.4396440826
780,179019.86811556807
258,198838.3300174778
1865,220810.1029463332
692,128825.07800155097
2902,347684.87609863747
508,249477.9840823158
2638,138323.6132495824
36,134290.9962492496
611,148467.14234734938
2281,118516.04438838598
1678,111890.15853162632
1696,456050.09929310624
1557,154408.16112380914
2180,155313.409982089
1726,210385.72086546698
951,124688.69875516019
267,221546.64031385072
2706,152203.25644155807
2221,243896.54195643798
1357,159450.58994941117
2901,294138.7089555406
347,181112.20120747774
2164,188845.8280909803
1586,320194.23342113546
360,146348.96039137235
1769,262236.39406825684
2617,126383.40361589327
1879,128944.25760826128
991,184180.04509650747
1535,128445.2875953731
1191,152406.83820422133
1579,219935.39704396846
1882,119619.81269607418
1510,127185.22377320027
2196,171984.81819019653
1845,183534.9732983098
2336,328784.8387691273
942,163917.5315379143
861,118327.49223941505
2555,109022.35186938029
1392,180450.37615184108
2099,256142.04220198686
1543,123641.63654285803
948,232947.8028040583
1239,147665.6428393197
22,180601.74380237595
2796,230109.8574712482
2747,162080.1144382282
92,238604.61809407413
210,178101.70483087745
1858,199435.98755427092
2228,144881.4902633695
447,214137.02775903183
827,244095.12430910353
1649,216569.18172609562
682,115119.9760327085
2698,201227.95843668884
494,163932.85959613064
214,129234.79570357564
2441,238084.04431142999
2679,114441.18175182592
1336,105575.39534632707
465,177292.26147139916
1524,164644.22863085338
2543,90318.59940366962
631,122470.58359862569
2452,285764.54396013933
228,173601.31335528698
126,137804.1456569576
1092,227846.27697597467
1122,199964.77972557768
932,240141.73189054328
1980,99752.676228932
2171,113426.52804862615
551,148118.85759501377
