Id,SalePrice
2658,141650.2657689977
2718,183208.43432251547
2414,210424.61750149104
1989,118823.40473080127
625,139546.734081565
333,87526.29925182552
1327,115066.09553128193
858,147600.93663082528
95,179376.08860852275
1568,162569.0503363958
2482,157173.3695786897
1364,150749.87261848364
2584,117387.93399855588
818,265308.1418067506
2673,164107.38610222095
2089,126432.06003048453
1297,140609.6340204569
790,120150.01085912526
2616,180738.5573491878
720,188934.3910456577
222,150806.59157057852
557,122453.6205899735
1148,190436.3079833401
2766,171388.72786699355
534,160065.0794063773
1452,116118.442867796
630,124506.35809657464
2648,104871.86362603653
125,114434.67340917632
1904,68988.8615073765
1670,95470.18235226377
756,134619.0914662194
717,211122.3046329043
1032,162323.55809383013
852,201890.0070491395
1731,170919.38866062014
2639,140535.5790139335
2071,89397.88881841252
1267,101568.4059804393
1851,174136.85839427778
567,158404.8343457449
2439,201523.27770577263
1898,143716.60357302357
647,140324.64029581545
2256,211674.6549293848
979,101884.43204176986
1444,198632.72068322654
2485,119126.5964646013
157,116901.20927891953
88,126806.14322139318
2003,121973.21072153871
186,159168.0680570439
1425,236181.01897963425
2695,162905.00491412403
738,116324.81312312251
395,132653.32962597525
1353,166857.8578111455
1878,132198.72354145107
390,166326.3835314007
1456,231724.78439573216
1103,321554.54405040905
1387,126832.61420838868
2070,143232.63188443283
1199,153156.43650228798
2479,176852.57996558337
501,265809.00101480586
2362,87176.06143167458
1718,180331.97914617605
2188,93708.82614436522
1483,160393.09262619246
2557,87220.1233705154
437,328559.6822803517
2224,199998.5066435737
1628,151344.04963559148
397,115747.06081533027
587,187089.79845272627
2182,582568.8203150464
971,136752.24741543128
2611,138320.35199932347
1887,77061.53654104109
2399,381520.7491144891
2148,196964.41701346746
304,140515.12486279465
1997,149553.96265261687
2817,130418.45889220691
1431,201858.8353197522
427,318923.78489603946
263,121033.11479262372
598,174681.30992743085
2895,214435.92564504527
687,122511.3915550989
1822,128624.15845851926
2191,118158.63797663264
179,130639.85572274146
1009,194960.25701856482
2010,142015.53359139283
1991,140489.11924621384
1411,147731.82910081607
